"FilePath","FileName","Extension","Encoding","Size"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\alembic\util\langhelpers.py","langhelpers.py",".py","UTF-8 或 ASCII","10026"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\alembic\util\messaging.py","messaging.py",".py","UTF-8 或 ASCII","3294"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\alembic\util\pyfiles.py","pyfiles.py",".py","UTF-8 或 ASCII","4707"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\alembic\util\sqla_compat.py","sqla_compat.py",".py","UTF-8 或 ASCII","15064"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\alembic-1.17.0.dist-info\entry_points.txt","entry_points.txt",".txt","UTF-8 或 ASCII","48"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\alembic-1.17.0.dist-info\top_level.txt","top_level.txt",".txt","UTF-8 或 ASCII","8"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\annotated_types\__init__.py","__init__.py",".py","UTF-8 或 ASCII","13819"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\annotated_types\test_cases.py","test_cases.py",".py","UTF-8 (含非ASCII字符)","6421"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\__init__.py","__init__.py",".py","UTF-8 或 ASCII","6091"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\from_thread.py","from_thread.py",".py","UTF-8 或 ASCII","18927"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\lowlevel.py","lowlevel.py",".py","UTF-8 或 ASCII","4405"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\pytest_plugin.py","pytest_plugin.py",".py","UTF-8 或 ASCII","10204"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\to_interpreter.py","to_interpreter.py",".py","UTF-8 或 ASCII","6986"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\to_process.py","to_process.py",".py","UTF-8 或 ASCII","9595"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\to_thread.py","to_thread.py",".py","UTF-8 或 ASCII","2396"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\abc\__init__.py","__init__.py",".py","UTF-8 或 ASCII","2869"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\abc\_eventloop.py","_eventloop.py",".py","UTF-8 或 ASCII","10900"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\abc\_resources.py","_resources.py",".py","UTF-8 或 ASCII","783"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\abc\_sockets.py","_sockets.py",".py","UTF-8 或 ASCII","13258"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\abc\_streams.py","_streams.py",".py","UTF-8 或 ASCII","7640"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\abc\_subprocesses.py","_subprocesses.py",".py","UTF-8 或 ASCII","2067"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\abc\_tasks.py","_tasks.py",".py","UTF-8 或 ASCII","3721"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\abc\_testing.py","_testing.py",".py","UTF-8 或 ASCII","1821"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\streams\__init__.py","__init__.py",".py","空檔案","0"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\streams\buffered.py","buffered.py",".py","UTF-8 或 ASCII","6162"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\streams\file.py","file.py",".py","UTF-8 或 ASCII","4383"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\streams\memory.py","memory.py",".py","UTF-8 或 ASCII","10620"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\streams\stapled.py","stapled.py",".py","UTF-8 或 ASCII","4302"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\streams\text.py","text.py",".py","UTF-8 或 ASCII","5662"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\streams\tls.py","tls.py",".py","UTF-8 或 ASCII","15275"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\_backends\__init__.py","__init__.py",".py","空檔案","0"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\_backends\_asyncio.py","_asyncio.py",".py","UTF-8 或 ASCII","98052"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\_backends\_trio.py","_trio.py",".py","UTF-8 或 ASCII","42398"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\_core\__init__.py","__init__.py",".py","空檔案","0"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\_core\_asyncio_selector_thread.py","_asyncio_selector_thread.py",".py","UTF-8 或 ASCII","5626"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\_core\_contextmanagers.py","_contextmanagers.py",".py","UTF-8 或 ASCII","7215"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\_core\_eventloop.py","_eventloop.py",".py","UTF-8 (含非ASCII字符)","4667"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\_core\_exceptions.py","_exceptions.py",".py","UTF-8 或 ASCII","4257"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\_core\_fileio.py","_fileio.py",".py","UTF-8 或 ASCII","23332"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\_core\_resources.py","_resources.py",".py","UTF-8 或 ASCII","435"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\_core\_signals.py","_signals.py",".py","UTF-8 或 ASCII","905"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\_core\_sockets.py","_sockets.py",".py","UTF-8 (含非ASCII字符)","34311"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\_core\_streams.py","_streams.py",".py","UTF-8 或 ASCII","1804"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\_core\_subprocesses.py","_subprocesses.py",".py","UTF-8 或 ASCII","8047"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\_core\_synchronization.py","_synchronization.py",".py","UTF-8 或 ASCII","20858"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\_core\_tasks.py","_tasks.py",".py","UTF-8 或 ASCII","4880"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\_core\_tempfile.py","_tempfile.py",".py","UTF-8 或 ASCII","19697"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\_core\_testing.py","_testing.py",".py","UTF-8 或 ASCII","2118"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio\_core\_typedattr.py","_typedattr.py",".py","UTF-8 或 ASCII","2508"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio-4.11.0.dist-info\entry_points.txt","entry_points.txt",".txt","UTF-8 或 ASCII","39"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\anyio-4.11.0.dist-info\top_level.txt","top_level.txt",".txt","UTF-8 或 ASCII","6"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\argcomplete\__init__.py","__init__.py",".py","UTF-8 或 ASCII","693"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\argcomplete\_check_console_script.py","_check_console_script.py",".py","UTF-8 或 ASCII","2413"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\argcomplete\_check_module.py","_check_module.py",".py","UTF-8 或 ASCII","2178"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\argcomplete\completers.py","completers.py",".py","UTF-8 或 ASCII","4657"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\argcomplete\exceptions.py","exceptions.py",".py","UTF-8 或 ASCII","112"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\argcomplete\finders.py","finders.py",".py","UTF-8 或 ASCII","28265"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\argcomplete\io.py","io.py",".py","UTF-8 或 ASCII","866"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\argcomplete\lexers.py","lexers.py",".py","UTF-8 或 ASCII","2131"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\argcomplete\shell_integration.py","shell_integration.py",".py","UTF-8 或 ASCII","7905"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\argcomplete\packages\__init__.py","__init__.py",".py","空檔案","0"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\argcomplete\packages\_argparse.py","_argparse.py",".py","UTF-8 或 ASCII","16151"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\argcomplete\packages\_shlex.py","_shlex.py",".py","UTF-8 (含非ASCII字符)","12963"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\argcomplete\scripts\__init__.py","__init__.py",".py","空檔案","0"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\argcomplete\scripts\activate_global_python_argcomplete.py","activate_global_python_argcomplete.py",".py","UTF-8 或 ASCII","6355"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\argcomplete\scripts\python_argcomplete_check_easy_install_script.py","python_argcomplete_check_easy_install_script.py",".py","UTF-8 或 ASCII","3478"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\argcomplete\scripts\register_python_argcomplete.py","register_python_argcomplete.py",".py","UTF-8 或 ASCII","2242"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\argcomplete-3.6.2.dist-info\entry_points.txt","entry_points.txt",".txt","UTF-8 或 ASCII","315"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\asyncpg\__init__.py","__init__.py",".py","UTF-8 或 ASCII","671"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\asyncpg\_asyncio_compat.py","_asyncio_compat.py",".py","UTF-8 或 ASCII","2634"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\asyncpg\_version.py","_version.py",".py","UTF-8 或 ASCII","658"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\asyncpg\cluster.py","cluster.py",".py","UTF-8 或 ASCII","25205"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\asyncpg\compat.py","compat.py",".py","UTF-8 或 ASCII","2547"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\asyncpg\connect_utils.py","connect_utils.py",".py","UTF-8 或 ASCII","38062"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\asyncpg\connection.py","connection.py",".py","UTF-8 或 ASCII","101294"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\asyncpg\connresource.py","connresource.py",".py","UTF-8 或 ASCII","1428"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\asyncpg\cursor.py","cursor.py",".py","UTF-8 或 ASCII","9483"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\asyncpg\introspection.py","introspection.py",".py","UTF-8 或 ASCII","9513"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\asyncpg\pool.py","pool.py",".py","UTF-8 或 ASCII","42507"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\asyncpg\prepared_stmt.py","prepared_stmt.py",".py","UTF-8 或 ASCII","10037"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\asyncpg\serverversion.py","serverversion.py",".py","UTF-8 或 ASCII","2203"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\asyncpg\transaction.py","transaction.py",".py","UTF-8 或 ASCII","8743"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\asyncpg\types.py","types.py",".py","UTF-8 或 ASCII","5743"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\asyncpg\utils.py","utils.py",".py","UTF-8 或 ASCII","1547"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\asyncpg\exceptions\__init__.py","__init__.py",".py","UTF-8 或 ASCII","30368"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\asyncpg\exceptions\_base.py","_base.py",".py","UTF-8 或 ASCII","9559"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\asyncpg\pgproto\__init__.py","__init__.py",".py","UTF-8 或 ASCII","218"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\asyncpg\pgproto\types.py","types.py",".py","UTF-8 或 ASCII","13437"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\asyncpg\protocol\__init__.py","__init__.py",".py","UTF-8 或 ASCII","351"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\asyncpg\protocol\codecs\__init__.py","__init__.py",".py","空檔案","0"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\asyncpg\_testbase\__init__.py","__init__.py",".py","UTF-8 或 ASCII","17042"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\asyncpg\_testbase\fuzzer.py","fuzzer.py",".py","UTF-8 或 ASCII","10110"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\asyncpg-0.30.0.dist-info\top_level.txt","top_level.txt",".txt","UTF-8 或 ASCII","8"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\attr\__init__.py","__init__.py",".py","UTF-8 或 ASCII","2057"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\attr\_cmp.py","_cmp.py",".py","UTF-8 或 ASCII","4117"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\attr\_compat.py","_compat.py",".py","UTF-8 或 ASCII","2829"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\attr\_config.py","_config.py",".py","UTF-8 或 ASCII","843"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\attr\_funcs.py","_funcs.py",".py","UTF-8 或 ASCII","16479"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\attr\_make.py","_make.py",".py","UTF-8 或 ASCII","104141"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\attr\_next_gen.py","_next_gen.py",".py","UTF-8 或 ASCII","26274"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\attr\_version_info.py","_version_info.py",".py","UTF-8 或 ASCII","2222"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\attr\converters.py","converters.py",".py","UTF-8 或 ASCII","3861"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\attr\exceptions.py","exceptions.py",".py","UTF-8 或 ASCII","1977"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\attr\filters.py","filters.py",".py","UTF-8 或 ASCII","1795"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\attr\setters.py","setters.py",".py","UTF-8 或 ASCII","1617"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\attr\validators.py","validators.py",".py","UTF-8 或 ASCII","21458"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\attrs\__init__.py","__init__.py",".py","UTF-8 或 ASCII","1183"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\attrs\converters.py","converters.py",".py","UTF-8 或 ASCII","76"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\attrs\exceptions.py","exceptions.py",".py","UTF-8 或 ASCII","76"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\attrs\filters.py","filters.py",".py","UTF-8 或 ASCII","73"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\attrs\setters.py","setters.py",".py","UTF-8 或 ASCII","73"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\attrs\validators.py","validators.py",".py","UTF-8 或 ASCII","76"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\bcrypt\__init__.py","__init__.py",".py","UTF-8 或 ASCII","1000"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\bcrypt-5.0.0.dist-info\top_level.txt","top_level.txt",".txt","UTF-8 或 ASCII","7"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\black\__init__.py","__init__.py",".py","UTF-8 (含非ASCII字符)","55622"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\black\__main__.py","__main__.py",".py","UTF-8 或 ASCII","50"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\black\_width_table.py","_width_table.py",".py","UTF-8 或 ASCII","11226"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\black\brackets.py","brackets.py",".py","UTF-8 或 ASCII","12812"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\black\cache.py","cache.py",".py","UTF-8 或 ASCII","4904"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\black\comments.py","comments.py",".py","UTF-8 或 ASCII","18012"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\black\concurrency.py","concurrency.py",".py","UTF-8 或 ASCII","6772"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\black\const.py","const.py",".py","UTF-8 或 ASCII","325"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\black\debug.py","debug.py",".py","UTF-8 或 ASCII","1982"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\black\files.py","files.py",".py","UTF-8 或 ASCII","15148"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\black\handle_ipynb_magics.py","handle_ipynb_magics.py",".py","UTF-8 或 ASCII","16003"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\black\linegen.py","linegen.py",".py","UTF-8 (含非ASCII字符)","75875"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\black\lines.py","lines.py",".py","UTF-8 或 ASCII","41040"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\black\mode.py","mode.py",".py","UTF-8 (含非ASCII字符)","10566"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\black\nodes.py","nodes.py",".py","UTF-8 或 ASCII","32220"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\black\numerics.py","numerics.py",".py","UTF-8 或 ASCII","1716"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\black\output.py","output.py",".py","UTF-8 或 ASCII","4055"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\black\parsing.py","parsing.py",".py","UTF-8 或 ASCII","9098"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\black\ranges.py","ranges.py",".py","UTF-8 或 ASCII","21160"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\black\report.py","report.py",".py","UTF-8 或 ASCII","3559"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\black\rusty.py","rusty.py",".py","UTF-8 或 ASCII","585"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\black\schema.py","schema.py",".py","UTF-8 或 ASCII","446"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\black\strings.py","strings.py",".py","UTF-8 或 ASCII","13612"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\black\trans.py","trans.py",".py","UTF-8 或 ASCII","97704"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\black\resources\__init__.py","__init__.py",".py","空檔案","0"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\black\resources\black.schema.json","black.schema.json",".json","UTF-8 或 ASCII","7465"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\black-25.9.0.dist-info\entry_points.txt","entry_points.txt",".txt","UTF-8 或 ASCII","144"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\black-25.9.0.dist-info\licenses\AUTHORS.md","AUTHORS.md",".md","UTF-8 (含非ASCII字符)","8346"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\blackd\__init__.py","__init__.py",".py","UTF-8 或 ASCII","9256"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\blackd\__main__.py","__main__.py",".py","UTF-8 或 ASCII","40"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\blackd\middlewares.py","middlewares.py",".py","UTF-8 或 ASCII","1207"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\blib2to3\__init__.py","__init__.py",".py","UTF-8 或 ASCII","9"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\blib2to3\Grammar.txt","Grammar.txt",".txt","UTF-8 或 ASCII","11957"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\blib2to3\PatternGrammar.txt","PatternGrammar.txt",".txt","UTF-8 或 ASCII","821"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\blib2to3\pygram.py","pygram.py",".py","UTF-8 或 ASCII","5119"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\blib2to3\pytree.py","pytree.py",".py","UTF-8 或 ASCII","33507"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\blib2to3\pgen2\__init__.py","__init__.py",".py","UTF-8 或 ASCII","147"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\blib2to3\pgen2\conv.py","conv.py",".py","UTF-8 或 ASCII","9843"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\blib2to3\pgen2\driver.py","driver.py",".py","UTF-8 或 ASCII","10678"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\blib2to3\pgen2\grammar.py","grammar.py",".py","UTF-8 或 ASCII","7074"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\blib2to3\pgen2\literals.py","literals.py",".py","UTF-8 或 ASCII","1645"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\blib2to3\pgen2\parse.py","parse.py",".py","UTF-8 或 ASCII","15912"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\blib2to3\pgen2\pgen.py","pgen.py",".py","UTF-8 或 ASCII","15517"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\blib2to3\pgen2\token.py","token.py",".py","UTF-8 或 ASCII","1985"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\blib2to3\pgen2\tokenize.py","tokenize.py",".py","UTF-8 或 ASCII","7293"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\bs4\__init__.py","__init__.py",".py","UTF-8 或 ASCII","44386"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\bs4\_deprecation.py","_deprecation.py",".py","UTF-8 或 ASCII","2408"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\bs4\_typing.py","_typing.py",".py","UTF-8 或 ASCII","7549"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\bs4\_warnings.py","_warnings.py",".py","UTF-8 或 ASCII","4711"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\bs4\css.py","css.py",".py","UTF-8 或 ASCII","12713"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\bs4\dammit.py","dammit.py",".py","UTF-8 (含非ASCII字符)","51493"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\bs4\diagnose.py","diagnose.py",".py","UTF-8 或 ASCII","7846"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\bs4\element.py","element.py",".py","UTF-8 或 ASCII","120237"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\bs4\exceptions.py","exceptions.py",".py","UTF-8 或 ASCII","951"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\bs4\filter.py","filter.py",".py","UTF-8 或 ASCII","29201"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\bs4\formatter.py","formatter.py",".py","UTF-8 或 ASCII","10478"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\bs4\builder\__init__.py","__init__.py",".py","UTF-8 或 ASCII","31194"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\bs4\builder\_html5lib.py","_html5lib.py",".py","UTF-8 或 ASCII","23607"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\bs4\builder\_htmlparser.py","_htmlparser.py",".py","UTF-8 或 ASCII","17877"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\bs4\builder\_lxml.py","_lxml.py",".py","UTF-8 或 ASCII","18573"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\certifi\__init__.py","__init__.py",".py","UTF-8 或 ASCII","94"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\certifi\__main__.py","__main__.py",".py","UTF-8 或 ASCII","243"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\certifi\core.py","core.py",".py","UTF-8 或 ASCII","3394"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\certifi-2025.10.5.dist-info\top_level.txt","top_level.txt",".txt","UTF-8 或 ASCII","8"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\cffi\__init__.py","__init__.py",".py","UTF-8 或 ASCII","511"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\cffi\_imp_emulation.py","_imp_emulation.py",".py","UTF-8 或 ASCII","2960"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\cffi\_shimmed_dist_utils.py","_shimmed_dist_utils.py",".py","UTF-8 或 ASCII","2230"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\cffi\api.py","api.py",".py","UTF-8 或 ASCII","42169"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\cffi\backend_ctypes.py","backend_ctypes.py",".py","UTF-8 或 ASCII","42454"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\cffi\cffi_opcode.py","cffi_opcode.py",".py","UTF-8 或 ASCII","5731"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\cffi\commontypes.py","commontypes.py",".py","UTF-8 或 ASCII","2805"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\cffi\cparser.py","cparser.py",".py","UTF-8 或 ASCII","44790"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\cffi\error.py","error.py",".py","UTF-8 或 ASCII","877"
